corner_radius_nm,gate_length_nm,oxide_thickness_nm,channel_thickness_nm,sheet_spacing_nm,channel_doping_cm3,sd_doping_cm3,stack_count,vgs_v,vds_v,ion_a,ioff_a,cgg_f,ft_ghz,ion_over_cgg
2.873106116009987,10.538563869715318,0.8388192598855642,4.513512656226062,12.661847653447838,9.658880198419117e+16,9.147928240711305e+19,3.0,0.1721106174118864,0.5643793712002538,6.407119978254502e-07,8.253802053970079e-12,1.3135280547959959e-14,1.0,48777945.43375468
0.5101114341084345,17.88800754122048,1.4580180231290447,5.181254029379003,15.535220783178824,3.716228389206799e+16,3.649581722428621e+19,2.0,0.2666453974930501,0.2960706805069498,2.2923207000880606e-07,6.556874401981174e-11,1.0726379188644752e-14,1.0,21370871.37954973
0.8496542347494029,18.772358477780926,1.2352324047258405,7.800212622701951,14.308195870416924,9274827358535988.0,2.493982266074295e+20,3.0,0.0174999466302413,0.6723504707441496,7.826457807874487e-09,5.185670935384108e-11,2.256749803459072e-14,1.0,346802.19295370486
0.8234659014418428,11.299697454267928,1.05445128056652,6.434454954969912,14.215375220083397,1.759463686928396e+16,2.294250500556309e+20,1.0,0.7630730177716581,0.6873213530134681,1.1537642143214412e-06,4.1941558633298376e-11,4.7560617855421524e-15,1.0,242588146.7370217
1.6198698282241821,15.919079780578613,1.163812279701233,5.814886569976807,11.940689086914062,2.261237059425403e+17,9.791384141810369e+19,2.0,0.4300365447998047,0.44087710976600647,4.001962281563465e-07,2.234219753649569e-11,1.0846194209153219e-14,1.0537991523742676,36334716.0
0.5925499767595914,14.043839426401613,1.254676386446881,5.509877932372628,13.215683543981305,3.0909899695883795e+17,4.903096920948399e+19,1.0,0.548492819026562,0.7127769855677766,7.435975222438442e-07,6.159362053039251e-11,4.550514664849832e-15,1.0,163409543.0979966
2.5771941420971785,21.244752698556415,0.8689443302047829,4.186587617034451,9.9220699679126,1904153173401882.5,7.222492143175085e+19,1.0,0.5504434821306007,0.2304436150130139,3.51456248459052e-07,9.904734770180676e-12,7.322408367717733e-15,1.0,47997356.99097519
0.574633339004194,19.606925410183845,1.5497036039468757,6.642127865540841,9.086165458313411,4.427118667665554e+16,2.973338399840175e+20,1.0,0.5197439810949236,0.746417048489036,7.761792601106166e-07,6.149516542307246e-11,4.7709811476902846e-15,1.0,162687555.4698803
0.957920149330776,20.3143695017119,1.05357205474105,7.674341796276525,11.394434938260474,5.3915757223877e+16,1.30868345814959e+20,2.0,0.0164552449496064,0.7959399808398688,3.7887066911682315e-09,4.6545009694207295e-11,1.7030551566127126e-14,1.0,222465.29576316077
1.6360249519348145,15.911017417907715,1.1612027883529663,5.872060298919678,11.857623100280762,2.1852925887040717e+17,1.0009466555719274e+20,2.0,0.4345746636390686,0.42947524785995483,4.0583128679827496e-07,2.1896802079868216e-11,1.0747659713432074e-14,1.0574477910995483,36136272.0
0.7985392232236845,17.174272398474443,0.9518162098041848,4.176580595569228,15.231375459291089,1003421578003551.0,3.339869223684731e+19,1.0,0.474554351814942,0.1677674815316144,3.2456277214165614e-07,4.961943174288881e-11,7.061303495776351e-15,1.0,45963577.73544079
1.008242663249886,20.265704361014578,0.8573370474622437,4.7319557341074745,11.593008988295434,4.37047916312129e+17,1.803285691824884e+19,3.0,0.4998997561341108,0.2589052355288717,1.1787067888704313e-06,3.8737671604259095e-11,2.4169432587884214e-14,1.0,48768492.3750051
0.4120088769926518,17.39966717675141,1.2743860647214262,6.472036441529714,12.570852069019622,3803577126901697.0,1.6271551055784464e+20,3.0,0.7714470046965901,0.2056961664133743,1.6586279567598236e-06,6.795033011254276e-11,1.8625257412246807e-14,1.0,89052619.24966542
2.575931107118439,13.56894350912296,1.038045374915832,4.835021955996281,13.700606914794651,1.6485849326854138e+17,2.9437812231779103e+19,3.0,0.1361847092793595,0.2940167567554762,1.616674117848221e-07,1.0766869450901956e-11,1.4807559253812446e-14,1.0,10917897.339711688
1.6356979608535767,16.096820831298828,1.1572195291519165,5.872209072113037,11.802544593811035,2.0954367189109965e+17,1.0016341582025431e+20,2.0,0.4385209083557129,0.4275701344013214,4.1497412439639447e-07,2.127760814762958e-11,1.0842360538033946e-14,1.0628514289855957,37246212.0
2.762381441044669,12.213351530642097,0.8572156044285774,5.759990287994168,13.00286512347736,4218661091960321.5,4.890782059520546e+19,2.0,0.4070691332181091,0.0547386849025489,4.268056126983524e-07,7.530456571870774e-12,1.1561646216906995e-14,1.0,36915643.73196438
1.1845886534120202,21.33435599023151,0.8716848572199977,4.514147031843808,14.542063952118658,2.139322751215973e+17,2.0009449085304865e+20,1.0,0.2980050056454912,0.2804987875366505,1.800514060013657e-07,3.490644678016725e-11,8.983593434594375e-15,1.0,20042247.827914458
2.986518721356981,20.90861223757941,1.1058546839950336,5.098336010649771,14.037808824123736,6.738573943961466e+17,1.0994892579768762e+20,2.0,0.3830520938702,0.4759409510463064,7.82406553696633e-07,7.138690035822925e-12,1.4296789698599643e-14,1.0,54726030.82167944
1.6525843143463135,16.043516159057617,1.159347653388977,5.903014183044434,11.861896514892578,2.1062856345020006e+17,9.995258226660501e+19,2.0,0.44192221760749817,0.427974134683609,4.3750077338700066e-07,2.110496673257689e-11,1.0846361074643828e-14,1.0834656953811646,36480904.0
2.721880650794388,12.2055048382733,0.9491229586519424,6.403564906033543,8.902722746538844,1.9020621570492995e+17,3.3328128489617637e+19,2.0,0.0888685194092823,0.7000217741663166,7.282578715836137e-08,9.257058911617287e-12,9.32480314748391e-15,1.0,7809900.756780242
1.6499240398406982,16.153846740722656,1.1595916748046875,5.893732070922852,11.86410140991211,2.0057373577261875e+17,9.918619627376607e+19,2.0,0.4393705427646637,0.42569607496261597,4.2956179413522477e-07,2.1114238829555987e-11,1.0819433050217667e-14,1.0504188537597656,38428156.0
0.4111950167359645,14.386039578656288,1.09640711069464,5.175121167060284,8.0813676959658,1.29468934366619e+16,2.023713984560159e+19,3.0,0.5044946429041034,0.0571186189321869,5.607325017920058e-07,6.772225866378425e-11,1.3126372542241788e-14,1.0,42718009.10628742
0.9265582606028836,11.819964505353337,1.194670429623922,4.561444005827034,15.95938184522799,7010458911022342.0,8.632302336248245e+19,1.0,0.5919721548354667,0.3786633998217608,7.324747649427281e-07,4.2764196550193926e-11,3.892897154077485e-15,1.0,188156721.3188568
2.7889403031797757,10.869459683150462,1.0945663814771338,5.2689943915789375,11.188360985066794,1.2528134578387837e+17,6.240571153087011e+19,3.0,0.3091784806089452,0.1516926934686454,1.1332118026181916e-06,7.601978137256654e-12,1.0044876277771334e-14,1.0,112814908.9427728
2.581852052209244,19.130066083854487,1.2529629259578885,4.249207081134848,13.733144253966758,1.051094709635253e+17,1.3592114961562288e+20,1.0,0.2928351674248335,0.3355627433128273,2.404671668465692e-07,9.595162563008336e-12,5.614469034303259e-15,1.0,42829903.48283406
1.547179146049451,16.858189616143314,1.220254686868023,7.854629770443172,13.60436758817758,1.3176554741583409e+18,4.2675287149260825e+19,2.0,0.3091861623955313,0.167626220664837,3.502846125210251e-07,2.324123239390905e-11,1.2986905126165021e-14,1.0,26972139.17542976
2.02757284741761,13.937209710282396,1.1836587630124067,5.890746665742388,9.979127031294428,1.894576407388972e+17,2.2403200910375112e+20,1.0,0.1007464034536418,0.3715183384169622,2.7702673819211983e-08,1.6948499106276734e-11,4.135072833766433e-15,1.0,6699440.356405765
1.6309148073196411,15.926739692687988,1.157764196395874,5.856271743774414,11.824307441711426,2.1921808572533965e+17,1.0031864047381722e+20,2.0,0.438165545463562,0.4289250075817108,4.19077110791477e-07,2.1449494957970217e-11,1.0948420921491446e-14,1.0760116577148438,35417636.0
1.1705413482290288,16.897848774881385,1.4874074804253303,4.769135904569097,12.775685644324428,3921167764247729.0,5.515704049606968e+19,3.0,0.1947455911525952,0.4352845582172751,2.392530597509064e-07,3.3172680075688806e-11,1.279734911894697e-14,1.0,18695517.136176504
1.749178070466419,13.330133433208182,0.9805943129001252,6.967557067352809,13.86000330139019,1.3806479024871598e+16,8.285454338147882e+19,3.0,0.370073939712533,0.661550950885506,2.5239448426952734e-06,1.94788493845279e-11,1.7770422555491902e-14,1.0,142030659.9245866
1.753189353794792,16.727193700796704,1.236073676209216,6.833680583933541,15.864310971983052,5.151016041509099e+16,2.9987304321912463e+19,3.0,0.6096225847345357,0.0651650682226902,7.248998205292896e-07,1.8580482623803925e-11,1.884845669494164e-14,1.0,38459372.68295451
1.6640993966179165,10.750853390153912,1.536896089557669,4.16210813638505,11.331241238730378,1.3492495519841757e+17,2.288416965848032e+20,3.0,0.257927628304257,0.7399665984035464,1.2461480560006311e-06,1.977017601118889e-11,6.4632521283990406e-15,1.0,192805112.8510291
1.6328386966548072,20.369300245784142,0.9507549032873552,6.428830931952554,14.41497546290817,7.794063549998347e+16,3.0215654760445903e+19,2.0,0.3214096580722028,0.2716127289857051,5.584698276799887e-07,2.3581463646724837e-11,1.8228826570042024e-14,1.0,30636630.697765272
2.9243002942189182,21.516174630089523,1.5607059460660762,7.440095131533813,8.515081100632102,1.12971317394871e+16,3.902309640653576e+19,2.0,0.7826731241571963,0.1076935619260949,5.265804716672485e-07,6.095128760288448e-12,1.0442161029443452e-14,1.0,50428304.08212104
2.364402810430911,13.071268982568926,1.353365415608938,7.516177321890548,9.958965156425766,1.4629986292005965e+18,2.859004411136255e+20,3.0,0.3489029971686834,0.2042041450594744,1.588389133592217e-06,1.0713054849069416e-11,1.1884366447867796e-14,1.0,133653665.1372942
1.6392662525177002,15.955760955810547,1.1563060283660889,5.8782572746276855,11.836109161376953,2.193975466388357e+17,1.0026019043568465e+20,2.0,0.4379991292953491,0.4267429709434509,4.2062785610141873e-07,2.119716208115463e-11,1.093042824762587e-14,1.0857893228530884,35618592.0
2.354629844000032,21.971775606204403,1.2595015712637565,4.218548797323438,13.588495572836129,1.3989056850985038e+16,3.855400160771236e+19,1.0,0.3861070556497253,0.6576919908165013,3.797921991826046e-07,1.2189576613816462e-11,5.920405776292193e-15,1.0,64149690.668746576
2.978613637414648,11.98903536210823,1.22111449881116,7.152291710352424,15.0434342062611,1.223860791542849e+18,3.809240474007858e+19,3.0,0.1586919885760933,0.636880988445626,2.744955325175756e-07,7.134583627806762e-12,1.3837785152871284e-14,1.0,19836666.741470464
2.1376599260674,13.816769765304151,1.2801448058509002,5.916257458340912,10.2345502427579,5.289476043861051e+17,2.630844874377085e+19,2.0,0.1601258129896235,0.5020547180498348,1.1548346370363109e-07,1.4365646066619878e-11,7.715801045489495e-15,1.0,14967138.605931325
1.6835473983036793,11.682156906439982,1.14135857553367,5.431182549037915,14.979879225236589,4095570800813733.0,1.6451646728011416e+20,1.0,0.6735306732483393,0.5597228422410351,9.54663774063942e-07,2.1534070665702978e-11,4.374442533397697e-15,1.0,218236670.5643839
2.4147605487914525,21.329747759925592,1.3892566170370222,4.846172907935332,12.990917138843333,1.0120518626578314e+17,3.4550418650417267e+19,2.0,0.2069665327802863,0.111643072416291,5.4803486792711256e-08,1.2030932345983296e-11,1.1211429524662402e-14,1.0,4888180.108714682
2.6172309370429727,15.434441988544217,1.0750590285046402,6.083679734068954,10.750559075206482,1.2817352501234898e+16,3.5320221814757605e+19,1.0,0.0271371204288154,0.2014248549017563,6.706472343558025e-09,9.990913117969435e-12,5.0824166031003836e-15,1.0,1319544.0018567017
2.287001050260128,18.20613621200892,0.998991500902596,5.6028800301906605,11.120877699645757,1.2241337053660472e+16,3.568214305086671e+19,1.0,0.0220623685126371,0.5218981165906661,5.4472163491152e-09,1.5571522202796918e-11,6.603275716176701e-15,1.0,824926.3824878026
1.282642160943147,11.758561918121686,0.9025212667161872,6.489379744303587,14.268714167724156,9170507630718404.0,1.3184438556856495e+20,3.0,0.277614037506014,0.1556791458480413,1.1440655824415651e-06,2.8872479712595773e-11,1.7218756024818777e-14,1.0,66442986.98422416
0.9381614150661832,21.449299348840093,0.8657261680240682,5.458304990972273,10.885249229787092,2.806911016143653e+16,2.2055078295324283e+19,2.0,0.6718302559744043,0.5384234938276796,1.120395976488973e-06,4.077529697364985e-11,1.7715697960961572e-14,1.0,63243117.99387668
1.171878833885342,15.95546491395083,1.4682707729326236,5.954961997345749,10.446633245318614,1.640920985524272e+18,6.428271542580408e+19,3.0,0.3639596178733529,0.3385698650472152,1.2368676197153315e-06,3.224833777115728e-11,1.224964488945578e-14,1.0,100971712.31306463
2.009182591051167,17.329894605591637,1.4819646319198143,4.695490160261966,15.733186901038112,1.2756268673058435e+17,2.529598949898875e+20,2.0,0.7287182698151713,0.548698642745082,1.3317962653757356e-06,1.3650941621073289e-11,9.343396955587118e-15,1.0,142538765.25917637
1.6209440231323242,16.00711441040039,1.1577531099319458,5.875362396240234,11.794354438781738,2.220873815771054e+17,9.940976657011153e+19,2.0,0.4336735010147095,0.4379118084907532,4.1390205751667963e-07,2.173998828181034e-11,1.0829558482069145e-14,1.0569438934326172,35634316.0
0.4141175687346212,19.18385468726364,1.2522345439444995,6.677920752852113,13.246516061065728,2.503593611699918e+16,6.730828601614268e+19,2.0,0.434268129913312,0.2867197270413598,1.023294013818578e-06,6.298044802381015e-11,1.3983083897450126e-14,1.0,73180853.47433123
2.7486524671065378,15.480947180247988,1.587931068329882,5.086782989090681,10.391662113743369,7.688257193569417e+17,2.4830977731124924e+20,3.0,0.5465004779048502,0.1830635240286042,1.3478950212788438e-06,7.115903014131575e-12,1.0177672244985443e-14,1.0,132436473.57016768
2.6831833041043973,13.50805872531639,1.4464857041468837,4.528571876725354,12.62848300487054,4.735347881155728e+16,1.2931706188011962e+20,1.0,0.400682804013303,0.6562744397153155,6.440205604066137e-07,8.17822043347038e-12,3.1788194023965637e-15,1.0,202597404.53360644
1.9868720108544675,10.1869684005103,1.0725386273585653,4.7804802218149,8.38861390263886,3.316145641929251e+17,4.090218127390374e+19,2.0,0.3616623297248318,0.2073772828023999,1.0925204514685817e-06,1.5199641527036446e-11,5.428431096628884e-15,1.0,201258970.04514787
1.6115613977511911,15.11493043816068,1.5032332772257124,5.0944260738619365,12.203669215596026,3.600780203334518e+16,3.016829789002256e+19,3.0,0.0769499261100411,0.5102728572625153,3.658756914485035e-08,2.3275685694829213e-11,1.0656426980089326e-14,1.0,3433380.551775119
1.2121532675933069,21.14995158725284,1.5321851976926162,7.986668152568069,11.662263521708155,1.491868310388961e+17,1.8589187283122782e+19,1.0,0.4092337811481492,0.0798931581066575,1.5486823728304905e-07,3.0234505506350816e-11,6.261552032407225e-15,1.0,24733202.96334113
